id,source,name,address,place_type,price_level,user_rating_google,user_rating_yelp,avg_user_rating,latitude,longitude,nearest_metro_station_name,nearest_metro_distance_meters,nearest_metro_route_codes,detail_url
Szr-lApK4m9MnRIsq5uQ_A,yelp,Tardino Brother's,"40 N Mentor Ave, Pasadena, CA",restaurant,2,,4.6,4.6,34.146766,-118.130645,Woodward / Garfield,5463.5,78,https://www.yelp.com/biz/tardino-brothers-pasadena-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
OZ6n2E589ScLMv0Ucs4iNw,yelp,Crab Grabber,"3589 E Colorado Blvd, Pasadena, CA",restaurant,,,4.6,4.6,34.146557,-118.076628,Main / Chapel,7054.8,78,https://www.yelp.com/biz/crab-grabber-pasadena?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
7PLIUdro1mMy62wVfNkoCw,yelp,Levant,"117 W California Blvd, Pasadena, CA",restaurant,,,4.6,4.6,34.136424348591206,-118.1521415,Main / Fremont,4555.6,78,https://www.yelp.com/biz/levant-pasadena?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
BoZE5XrHmLwTBu1kAUdjmw,yelp,Zephyr Mediterranean Grill & Cafe,"2419 E Colorado Blvd, Pasadena, CA",restaurant,2,,4.6,4.6,34.146343,-118.100465,Main / Chapel,5932.8,78,https://www.yelp.com/biz/zephyr-mediterranean-grill-and-cafe-pasadena?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
9F50ajND8_IZ0jNyD9VAoA,yelp,Kwan Kitchen,"777 S Arroyo Pkwy, Pasadena, CA",restaurant,2,,4.6,4.6,34.13228956866464,-118.1477869,Main / Fremont,4117.6,78,https://www.yelp.com/biz/kwan-kitchen-pasadena?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
BknUqHz8QCvLQEc_m0ZqlQ,yelp,Palmita,"1060 E Colorado Blvd, Pasadena, CA",restaurant,,,4.6,4.6,34.1456,-118.1285,Woodward / Garfield,5329.6,78,https://www.yelp.com/biz/palmita-pasadena?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
hQiJpiUPit-YslkmcEn4zw,yelp,Sushigah,"63 S Raymond Ave, Pasadena, CA",restaurant,2,,4.6,4.6,34.144732,-118.149128,Main / Fremont,5487.6,78,https://www.yelp.com/biz/sushigah-pasadena-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
BoOrtO6bZHCj3xnuCG8jnA,yelp,Masamitsu,"2026 Huntington Dr, San Marino, CA",restaurant,3,,4.6,4.6,34.12022,-118.10923,Main / Chapel,2950.1,78,https://www.yelp.com/biz/masamitsu-san-marino-5?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
aOq9Q49Ay4gSqTml-v71dQ,yelp,Hummus Labs,"950 E Colorado Blvd, Pasadena, CA",restaurant,2,,4.6,4.6,34.145689,-118.130522,Woodward / Garfield,5343.4,78,https://www.yelp.com/biz/hummus-labs-pasadena-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
tnY30q8QMR6Rk2prSr88Vg,yelp,Rice & Nori,"105 N Hill Ave, Pasadena, CA",restaurant,2,,4.6,4.6,34.14781700525075,-118.12164584210645,Woodward / Garfield,5609.5,78,https://www.yelp.com/biz/rice-and-nori-pasadena-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
g25hHRNcRsJ6-2_ixMGaYA,yelp,Urban Plates,"2650 N Sepulveda Blvd, Manhattan Beach, CA",restaurant,2,,4.6,4.6,33.89569,-118.39444,Sepulveda / Marine,188.6,232,https://www.yelp.com/biz/urban-plates-manhattan-beach?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
g7c2jDwkXfobqIafAnSoKA,yelp,Nawa Thai,"3713 Highland Ave, Manhattan Beach, CA",restaurant,2,,4.6,4.6,33.90139,-118.41814,Sepulveda / Rosecrans,2014.0,232,https://www.yelp.com/biz/nawa-thai-manhattan-beach-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
tBskWxj2NWe6ns0TfW0-uQ,yelp,Vin Folk,"1501 Hermosa Ave, Hermosa Beach, CA",restaurant,,,4.6,4.6,33.86461,-118.40086,Pacific Coast Highway / 16th,695.1,232,https://www.yelp.com/biz/vin-folk-hermosa-beach?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
iXyQ4t0E-bpiwG3uGJqUtw,yelp,Zacatecas Restaurant,"13737 Inglewood Ave, Hawthorne, CA",restaurant,2,,4.6,4.6,33.90654164280971,-118.36150827545367,Nash / Grand,2825.7,232,https://www.yelp.com/biz/zacatecas-restaurant-hawthorne?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
X_1P6bcNQIVDHpxr9FUxEA,yelp,Japonica - Hermosa Beach,"1314 Hermosa Ave, Hermosa Beach, CA",restaurant,2,,4.6,4.6,33.86325,-118.400008,Pacific Coast Highway / 11th,654.7,232,https://www.yelp.com/biz/japonica-hermosa-beach-hermosa-beach?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
s_rFiGvAB8C610OvNM1QqA,yelp,Chicken Confidential,"400 N Pacific Coast Hwy, El Segundo, CA",restaurant,2,,4.6,4.6,33.92120334142115,-118.3959564,Pacific Coast Highway / Grand,161.9,232,https://www.yelp.com/biz/chicken-confidential-el-segundo-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
Mq-_v4VPCdzVEJ68PVlxYw,yelp,Saloon Osaka,"100 West Imperial, El Segundo, CA",restaurant,2,,4.6,4.6,33.93064,-118.41677,Pacific Coast Highway / Walnut,1884.6,232,https://www.yelp.com/biz/saloon-osaka-el-segundo?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
9su5MJUJP-Vhng6QhR3q_A,yelp,Adam's Get Down Gumbo & SmokeHouse,"16711 Hawthorne Blvd, Lawndale, CA",restaurant,,,4.6,4.6,33.878852,-118.352944,Redondo Beach / Freeman,518.5,210,https://www.yelp.com/biz/adams-get-down-gumbo-and-smokehouse-lawndale?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
nUWUN4jwP8HYDt5ua15Okg,yelp,Pita & Basil,"1145 Artesia Blvd, Manhattan Beach, CA",restaurant,,,4.6,4.6,33.873352,-118.394252,Sepulveda / Artesia,119.5,232,https://www.yelp.com/biz/pita-and-basil-manhattan-beach-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
0RkDy3QWqItTUwTenlpIlQ,yelp,King Plus Shabu Shabu,"903 N Catalina Ave, Redondo Beach, CA",restaurant,3,,4.6,4.6,33.85094663851249,-118.39152433308072,Pacific Coast Highway / Irena,235.2,232,https://www.yelp.com/biz/king-plus-shabu-shabu-redondo-beach-8?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
Z68b2JYO2i3NzCkOGABUag,yelp,The Submarine Crab,"14201 S Inglewood Ave, Hawthorne, CA",restaurant,,,4.6,4.6,33.902695,-118.361693,Nash / Grand,3059.8,232,https://www.yelp.com/biz/the-submarine-crab-hawthorne-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
n5Ej8oLZIq0r7Do2XaMFBg,yelp,Sora Sushi,"1121 Aviation Blvd, Hermosa Beach, CA",restaurant,2,,4.6,4.6,33.865806,-118.387581,Pacific Coast Highway / Aviation,526.7,232,https://www.yelp.com/biz/sora-sushi-hermosa-beach-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
DnEc4Vh68uMmrHYAE4ijPA,yelp,Parakeet Café,"13050 San Vicente Blvd, Los Angeles, CA",restaurant,,,4.6,4.6,34.04819,-118.49108,Wilshire / 26th,1831.8,720,https://www.yelp.com/biz/parakeet-cafe-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
gLn9MKqseb1leWZOWqD54g,yelp,Mocha City,"4221 Wilshire Blvd, Los Angeles, CA",restaurant,1,,4.6,4.6,34.0621910095215,-118.320777893066,Wilshire / Crenshaw,53.8,20,https://www.yelp.com/biz/mocha-city-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
eNqP5UGw3dx3p-demU5dsg,yelp,Open Market,"3339 Wilshire Blvd, Los Angeles, CA",restaurant,2,,4.6,4.6,34.0620429,-118.29584350644006,Wilshire / Catalina,50.3,20,https://www.yelp.com/biz/open-market-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
McoTPgG-j-K4Ad-K2myQqg,yelp,ATTITUDE CAFE,"6009 W 3rd St, Los Angeles, CA",restaurant,2,,4.6,4.6,34.070235,-118.351717,3rd / Hauser,59.9,16,https://www.yelp.com/biz/attitude-cafe-los-angeles-3?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
9XC2YgX9ZxP7g0-hAiMUtw,yelp,Maxine's Cafe,"13329 Washington Blvd, Los Angeles, CA",restaurant,2,,4.6,4.6,33.99293502829015,-118.44332116664508,Venice / Walgrove,533.5,33,https://www.yelp.com/biz/maxines-cafe-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
Vc--uZR5QFv0YuP9LhRf6A,yelp,Cafe Franca,"1642 Sawtelle Blvd, Los Angeles, CA",restaurant,,,4.6,4.6,34.046184,-118.447939,Santa Monica / Corinth,141.2,4,https://www.yelp.com/biz/cafe-franca-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
nH6yTR4SrLtjFurrzEzHWQ,yelp,Energy Life Cafe,"9735 Wilshire Blvd, Beverly Hills, CA",restaurant,,,4.6,4.6,34.06735,-118.407502,Wilshire / Linden,18.8,20,https://www.yelp.com/biz/energy-life-cafe-beverly-hills-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
AZwTE95gi-LaH7kUHG1fSA,yelp,Verse,"4212 Lankershim Blvd, Toluca Lake, CA",restaurant,,,4.6,4.6,34.14627033,-118.363123,Lankershim / Aqua Vista,106.0,224,https://www.yelp.com/biz/verse-toluca-lake?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
ss77fSk34TsLEPEcqwtTcw,yelp,Cicchetteria ai Do Scaini,"San Polo 3080, Venezia, VE",restaurant,,,4.6,4.6,45.437978374453,12.3235102365852,Sayre / Eldridge,9858398.2,234,https://www.yelp.com/biz/cicchetteria-ai-do-scaini-venezia?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
0B1fwnTYPwFI0MP4HC-W7Q,yelp,Drunken Duck,"Via degli Eroi 77, Quinto Vicentino, VI",restaurant,,,4.6,4.6,45.5748885838678,11.6426998700897,Sayre / Eldridge,9813186.9,234,https://www.yelp.com/biz/drunken-duck-quinto-vicentino-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
zcIQBXDXsIDcYRVWDg-huQ,yelp,Palm Tree Karaoke,"3109 W Olympic Blvd, Los Angeles, CA",restaurant,3,,4.6,4.6,34.05293,-118.30352,Olympic / Harvard,48.6,28,https://www.yelp.com/biz/palm-tree-karaoke-los-angeles-9?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
hX7Y4F4n-dyTnDUv5eQlwg,yelp,Cafe Rich,"3277 N San Fernando Rd, Los Angeles, CA",restaurant,2,,4.6,4.6,34.117489,-118.248203,Sunset / Hyperion,4056.5,2,https://www.yelp.com/biz/cafe-rich-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
d-kAa_gsJr7Uis5hseK3jA,yelp,The Atmosphere,"4608 San Fernando Rd, Glendale, CA",restaurant,2,,4.6,4.6,34.1357060550165,-118.263380358233,Hollywood / New Hampshire Layover,4624.6,217,https://www.yelp.com/biz/the-atmosphere-glendale?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
w9REPGUTzzkki5HTVRlFiA,yelp,Katsin,"515 W Broadway, Glendale, CA",restaurant,4,,4.6,4.6,34.14688,-118.26581,Hollywood / New Hampshire Layover,5579.1,217,https://www.yelp.com/biz/katsin-glendale-4?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
bSLaV9nZcizstvuqGMDSZQ,yelp,Iki Toro,"120 S Brand Blvd, Glendale, CA",restaurant,,,4.6,4.6,34.14556023097347,-118.25406476129614,Hollywood / New Hampshire Layover,6014.9,217,https://www.yelp.com/biz/iki-toro-glendale-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
4crmaN9I9KEUbfYmQ104VQ,yelp,Seoul Alley,"414 S Myrtle Ave, Monrovia, CA",restaurant,2,,4.6,4.6,34.147526,-118.000635,Valley / Santa Anita,8743.9,76,https://www.yelp.com/biz/seoul-alley-monrovia-3?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
60Ugq1C1StjGRYkGixD18Q,yelp,Xecora - Los Angeles,"2256 Colorado Blvd, Los Angeles, CA",restaurant,2,,4.6,4.6,34.13892713380461,-118.2155985,Huntington / Monterey,6428.8,78,https://www.yelp.com/biz/xecora-los-angeles-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
InT76dMz3Y1aWvJj9KycQQ,yelp,Tacos Y Mariscos 106,"4549 W Imperial Hwy, Inglewood, CA",restaurant,,,4.6,4.6,33.93113730593383,-118.35648474019692,Hawthorne / Imperial,373.4,212,https://www.yelp.com/biz/tacos-y-mariscos-106-inglewood?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
QHqdoF0ZvI-RXFIJwE5vLw,yelp,The Kluckin Chicken,"6248 Santa Monica Blvd, Los Angeles, CA",restaurant,2,,4.6,4.6,34.090389341097904,-118.32599134110552,Santa Monica / Vine,38.6,4,https://www.yelp.com/biz/the-kluckin-chicken-los-angeles-6?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
DcY18Ky6gAy_aikVOwTmGQ,yelp,Mee Dee Thai Kitchen,"345 N La Brea Ave, Los Angeles, CA",restaurant,2,,4.6,4.6,34.077578,-118.344475,La Brea / Oakwood,77.3,212,https://www.yelp.com/biz/mee-dee-thai-kitchen-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
42NT9rzXkxygZYvLMFMvjQ,yelp,Chimmelier,"7363 Melrose Ave, Los Angeles, CA",restaurant,,,4.6,4.6,34.0837,-118.3503,La Brea / Melrose,561.0,212,https://www.yelp.com/biz/chimmelier-los-angeles-4?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
ULgXHvqYwt9xD-jHsCPR1A,yelp,Cosmori',"Viale John F Kennedy 15, Quarto D'altino, VE",restaurant,,,4.6,4.6,45.57721,12.37032,Sayre / Eldridge,9848603.2,234,https://www.yelp.com/biz/cosmori-quarto-d-altino?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
Nbj4dMpH8LU4H2o1L1JKIQ,yelp,Trophies Burger Club,"519 N Fairfax Ave, Los Angeles, CA",restaurant,,,4.6,4.6,34.08064365444891,-118.3617244,Fairfax / Rosewood,45.1,217,https://www.yelp.com/biz/trophies-burger-club-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
uoWeq05ijaYusiXw2zRAvg,yelp,Takeshy town,"10113 Venice Blvd, Los Angeles, CA",restaurant,,,4.6,4.6,34.02209926163136,-118.40180448582348,Venice / Jasmine,57.7,33,https://www.yelp.com/biz/takeshy-town-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
oJYAuZ47JALhL0IeLg6V8A,yelp,Apollonia's Pizzeria Crenshaw,"3860 Crenshaw Blvd, Los Angeles, CA",restaurant,,,4.6,4.6,34.01577,-118.33473,Crenshaw / 39th,106.3,210,https://www.yelp.com/biz/apollonias-pizzeria-crenshaw-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
tTi_oNwEZb1tFS9sl-Vg2w,yelp,Kazu Mori,"1101 W Huntington Dr, Arcadia, CA",restaurant,2,,4.6,4.6,34.13191462913982,-118.06587140361556,Valley / Rio Hondo,5631.7,76,https://www.yelp.com/biz/kazu-mori-arcadia-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
GNcFhtwlbprRBHai1upfzg,yelp,Kyushu Sushi,"950 East Colorado Blvd, Pasadena, CA",restaurant,3,,4.6,4.6,34.145689,-118.130481,Woodward / Garfield,5343.3,78,https://www.yelp.com/biz/kyushu-sushi-pasadena?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
3danotPrrqEsl8RERCuIGA,yelp,Tacos Neza,"37 S Fair Oaks Ave, Pasadena, CA",restaurant,,,4.6,4.6,34.14514854704379,-118.1507069,Main / Fremont,5527.8,78,https://www.yelp.com/biz/tacos-neza-pasadena?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
rVDNUuL6rSBcTRr3sQsc0Q,yelp,Little Corner Cafe,"138 N Brand Blvd, Glendale, CA",restaurant,2,,4.6,4.6,34.14777672032773,-118.254648,Hollywood / New Hampshire Layover,6185.1,217,https://www.yelp.com/biz/little-corner-cafe-glendale?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
k-nLwLEbnd8cRTzG9-3Syw,yelp,Casa 12,"12 Washington Blvd, Marina del Rey, CA",restaurant,,,4.6,4.6,33.979088,-118.466329,Venice / Washington,952.9,33,https://www.yelp.com/biz/casa-12-marina-del-rey?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
6pFPNDd551j-K8m19xCcmw,yelp,The Shores Kitchen,"2720 Neilson Way, Santa Monica, CA",restaurant,1,,4.6,4.6,33.999935,-118.482914,Main / Sunset,849.7,33,https://www.yelp.com/biz/the-shores-kitchen-santa-monica-11?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
NJ5zXTQzIlkG-EhDwqMaIQ,yelp,Somos Oaxaca,"3224 Venice Blvd, Los Angeles, CA",restaurant,2,,4.6,4.6,34.04333,-118.31965,Venice / 4th,141.3,33,https://www.yelp.com/biz/somos-oaxaca-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
c_PwjuBzT8IC591N5jjtLg,yelp,Delia's Restaurant,"4501 York Blvd, Los Angeles, CA",restaurant,1,,4.6,4.6,34.1237754821777,-118.217933654785,Huntington / Monterey,5054.0,78,https://www.yelp.com/biz/delias-restaurant-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
2BAnOPEzZMd64ahUxN4cpA,yelp,King’s Lounge La,"1235 S Central Ave, Glendale, CA",restaurant,2,,4.6,4.6,34.13094,-118.25819,Hollywood / New Hampshire Layover,4525.3,217,https://www.yelp.com/biz/king-s-lounge-la-glendale?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
TOtRBm4rnHtHo2S7-6LW5w,yelp,Carnes Asadas Pancho Lopez,"3326 Pasadena Ave, Los Angeles, CA",restaurant,2,,4.6,4.6,34.08384918966411,-118.213411,Broadway / Griffin,1117.9,45,https://www.yelp.com/biz/carnes-asadas-pancho-lopez-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
ECxbZjmpDgyI2wCzwlnFeA,yelp,Bacari GDL,"757 Americana Way, Glendale, CA",restaurant,2,,4.6,4.6,34.143957,-118.255399,Hollywood / New Hampshire Layover,5798.5,217,https://www.yelp.com/biz/bacari-gdl-glendale-3?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
bp8G79PHgTD4fuhk9Dul4Q,yelp,Art Lunch,"88 E Colorado Blvd, Pasadena, CA",restaurant,2,,4.6,4.6,34.14551,-118.14864,Main / Fremont,5576.5,78,https://www.yelp.com/biz/art-lunch-pasadena?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
LJIqEbDYW1s4LsQ3_5PVvQ,yelp,EMMI's,"45 N Baldwin Ave, Sierra Madre, CA",restaurant,2,,4.6,4.6,34.16281030656306,-118.0528906,Valley / Temple City,9066.8,76,https://www.yelp.com/biz/emmis-sierra-madre?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
Ixm9hQ2XJwO1CkV8rPVbxw,yelp,Marko’s Breakfast & Dinner,"4988 Santa Anita Ave, Temple City, CA",restaurant,2,,4.6,4.6,34.096748,-118.028214,Valley / Santa Anita,2558.2,76,https://www.yelp.com/biz/marko-s-breakfast-and-dinner-temple-city-3?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
pRggn3PBBBLXNjLqFr9XLw,yelp,Grace Cafe,"1221 W 3rd St, Los Angeles, CA",restaurant,1,,4.6,4.6,34.0571887720754,-118.257822850706,3rd / Bixel,203.7,16,https://www.yelp.com/biz/grace-cafe-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
386FLqpMk1P18OJ7XlH_7g,yelp,Crust & Crave,"8500 Beverly Blvd, Los Angeles, CA",restaurant,2,,4.6,4.6,34.07494799064084,-118.37795214561224,San Vicente / Gracie Allen,42.5,14,https://www.yelp.com/biz/crust-and-crave-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
